Date,Category,Headline,Text
"December 17, 2019 00:14 IST",telangana,Walkathon for Turmeric Board ," As announced earlier by the Joint Action Committee of turmeric farmers, the Rythu Atma Gourava Yatra (Farmers’ self-respect tour) began from Velgatur in Mendora mandal demanding establishment of national turmeric board in the district and minimum support price of ₹15,000 per quintal for the crop, on Monday. The three-day yatra would end at Savel in Morthad mandal."
"December 17, 2019 23:04 IST",other states,Stun grenades were used to disperse students in AMU: fact-finding team ," A fact-finding team led by social activist Harsh Mander visited Aligarh Muslim University on Tuesday to look into police excesses on Sunday night during the clash between students and police. “The university Registrar, who is an IPS officer, has admitted that apart from tear-gas shells, stun grenades were used by the police to disperse the students,” said John Dayal, a member of the team which met the staff union and the injured students. He said the use of stun grenades was a clear indication that the police used excessive force against students."
"December 17, 2019 19:36 IST",telangana,Errabelli full of praises for KCR ," Chief Minister K. Chandrasekhar Rao has delivered several promises he made to the people of the State and the Kaleshwaram Lift Irrigation Project (KLIP) is the most important among them. It is a boon for farmers of Telangana, said Panchayat Raj Minister Errabelli Dayakar Rao."
"December 17, 2019 00:04 IST",telangana,Liquor prices hiked ," The Telangana government has hiked the prices of liquor by 10 per cent. While, tipplers will have to shell out ₹ 20-₹ 80 more on hard liquor like rum, whisky and vodka depending on the quantity of liquor, the hike will be ₹ 10 -₹ 20 for the beer lovers. The revised prices will come into effect from Tuesday."
"December 17, 2019 19:56 IST",telangana,Students protest in Khammam against CAA," Taking umbrage at the police action against students of Jamia Milia Islamia University and Aligarh Muslim University during the protests against Citizenship (Amendment) Act (CAA) in Delhi and Uttar Pradesh, activists of the SFI Khammam town committee staged a demonstration here on Tuesday expressing solidarity with the aggrieved students. "
"December 17, 2019 19:54 IST",telangana,"AP,TS fire services staff bifurcation resolved amicably ", Distribution of posts pertaining to the erstwhile AP Disaster Response and Fire Services Department Training Centre as part of the bifurcation of assets and liabilities between the two Telugu States — Telangana and Andhra Pradesh — has concluded successfully.
"December 17, 2019 19:47 IST",telangana,HC notices to BIE over renaming civics as political science , The Telangana High Court has passed a direction to issue notices to the Telangana State Board of Intermediate Education over rechristening Civics subject in Intermediate course as Political Science. 
"December 17, 2019 16:51 IST",telangana,Senior Advocate Rahim is State Brief for Yellapatar rape and murder accused,"  Senior Advocate A.A. Rahim, a member of the Adilabad Bar Association, has been appointed State Brief on Tuesday to defend the three Yellapatar gang rape and murder accused. The appointment came following an order issued by District Judge M.G. Priyadarshini, in-charge Judge of the designated Special Court for speedy trial of the Yellapatar case."
"December 17, 2019 20:02 IST",telangana,Financial crunch: Revision of land market values next? ," Will the revision of land market values be the next decision of the State government to mop up additional resources and offset the shortfall in revenue? The market prices of lands have not been revised after formation of Telangana and the last revision was effected on April 1, 2013. One of the suggestions for mobilisation of resources was to revise the market value of different categories of land to increase the revenue from the Registration and Stamps Department when the State is staring at revenue deficit in the current financial year 2019-20. However, the decision has to be taken at the highest level, according to sources. "
"December 17, 2019 20:14 IST",telangana,Tension continues over realtor’s murder," Tension continued at Bheemgal municipal town since the last 24 hours following the murder of a realtor, M.A. Khaleem, by one Rade Balaram at the latter’s poultry farm at Babapur on Monday morning.  The accused, who surrendered after committing the crime along with the sickle used for hacking Khaleem to death, is in police custody. "
"December 17, 2019 20:08 IST",telangana,Two day camp for DLSA secretaries concludes ," The State Legal Services Authority has conducted a training camp for the secretaries of district level legal services authorities on December 16 and 17. The two-day camp was aimed at training the district level functionaries on the conduct of Lok Adalats, implementation of schemes started by the National Legal Services Authority, victim compensation, mediation, accounts and day-to-day administration of the district legal services authorities. Eminent speakers were roped in to train the secretaries of DLSAs following the directions of High Court Chief Justice Raghavendra Singh Chauhan. "
"December 17, 2019 20:14 IST",telangana,Revanth sees sales tax scam behind liquor price hike , Telangana Pradesh Congress Committee (TPCC) working president and Malkajgiri MP A. Revanth Reddy has alleged a huge sales tax scam behind the increase in prices of liquor in the State. Mr. Reddy requested the Centre to take initiative to order a Central Bureau of Investigation (CBI) probe into the liquor price hike. He also wanted the consumer forum to take up the liquor price hike issue suo motu as it is not only pinching the consumers’ pockets but also resulting in atrocities against women.
"December 17, 2019 20:48 IST",telangana,Krishna River Management Board meet at Vijayawada on Jan. 8 ," The eleventh meeting of the Krishna River Management Board (KRMB) will be held at Vijayawada on January 8 next.  It will be held there for the first time since constitution of the board under the provisions of the Andhra Pradesh Reorganisation Act, 2014."
"December 17, 2019 20:44 IST",telangana,CAT hears IPS trainee petition," The petition filed by IPS trainee officer K.V. Maheswara Reddy, whose offer of employment was suspended following registration of a domestic violence case against him, came up for hearing in the Central Administrative Tribunal (CAT) at Hyderabad on Tuesday. "
"December 17, 2019 20:52 IST",telangana,NPDCL taking away power starters from farmers," Officials of the Northern Power Distribution Company Limited (NPDCL) are forcibly taking away power starters from farmers alleging non-payment of bills, in spite of the State government providing 24x7 free power to the sector."
